FileName,IsNativeEnglish,NumberCharacters,NumberWords,NumberSentences,NumberSyllables,ASW,ASL,FRES,FKGL
.\Data\english (10180).txt,1,210,36,3,34,0.944444444,12,114.755,0.234444444
.\Data\Korea  (4455).txt,0,450,81,10,64,0.790123457,8.1,131.7690556,-3.10754321
.\Data\english (13707).txt,1,675,123,9,123,1,13.66666667,108.3633333,1.54
.\Data\english (16937).txt,1,294,40,3,54,1.35,13.33333333,79.09166667,5.54
.\Data\english (29230).txt,1,629,108,6,114,1.055555556,18,99.265,3.885555556
.\Data\Korea  (6222).txt,0,596,102,15,68,0.666666667,6.8,143.533,-5.071333333
.\Data\english (21781).txt,1,976,169,9,174,1.029585799,18.77777778,100.672597,3.882445759
.\Data\Korea  (703).txt,0,587,103,11,109,1.058252427,9.363636364,107.8027538,0.549196823
.\Data\english (8156).txt,1,430,68,5,72,1.058823529,13.6,103.4545294,2.208117647
.\Data\english (16481).txt,1,248,41,3,54,1.317073171,13.66666667,81.53894309,5.281463415
.\Data\english (17634).txt,1,530,101,6,101,1,16.83333333,105.1491667,2.775
.\Data\english (6520).txt,1,297,55,3,53,0.963636364,18.33333333,106.7030303,2.930909091
.\Data\test (44).txt,0,287,41,2,48,1.170731707,20.5,86.98359756,6.219634146
.\Data\english (34662).txt,1,761,128,12,149,1.1640625,10.66666667,97.52864583,2.3059375
.\Data\english (2055).txt,1,422,62,3,91,1.467741935,20.66666667,61.68736559,9.789354839
.\Data\english (24838).txt,1,364,59,2,55,0.93220339,29.5,98.02809322,6.915
.\Data\Korea  (6218).txt,0,392,68,9,54,0.794117647,7.555555556,131.9837582,-3.272745098
.\Data\english (13818).txt,1,555,90,3,98,1.088888889,30,84.265,8.958888889
.\Data\english (3954).txt,1,1001,201,9,193,0.960199005,22.33333333,102.9338308,4.450348259
.\Data\english (20755).txt,1,806,151,6,169,1.119205298,25.16666667,86.60606512,7.431622517
.\Data\english (24431).txt,1,395,81,5,77,0.950617284,16.2,109.9697778,1.945283951
.\Data\english (10870).txt,1,273,34,2,43,1.264705882,17,82.58588235,5.963529412
.\Data\english (7495).txt,1,369,62,3,68,1.096774194,20.66666667,93.07123656,5.411935484
.\Data\english (23610).txt,1,393,62,2,81,1.306451613,31,64.84419355,11.91612903
.\Data\Korea  (1658).txt,0,685,121,10,126,1.041322314,12.1,106.4576322,1.416603306
.\Data\english (22740).txt,1,884,176,12,158,0.897727273,14.66666667,116.0006061,0.723181818
.\Data\english (32716).txt,1,521,77,4,91,1.181818182,19.25,87.31443182,5.862954545
.\Data\english (16675).txt,1,331,44,3,66,1.5,14.66666667,65.04833333,7.83
.\Data\english (25088).txt,1,1118,205,10,213,1.03902439,20.5,98.12603659,4.665487805
.\Data\english (8772).txt,1,274,48,5,45,0.9375,9.6,117.7785,-0.7835
.\Data\english (34377).txt,1,1017,170,6,190,1.117647059,28.33333333,83.52372549,8.648235294
.\Data\english (24343).txt,1,642,121,8,142,1.173553719,15.125,92.20048037,4.156683884
.\Data\english (5332).txt,1,850,130,7,136,1.046153846,18.57142857,99.48038462,3.997472527
.\Data\english (29006).txt,1,704,106,6,138,1.301886792,17.66666667,78.76371069,6.662264151
.\Data\english (24834).txt,1,1018,174,3,201,1.155172414,58,50.23741379,20.66103448
.\Data\english (28587).txt,1,809,114,6,127,1.114035088,19,93.30263158,4.965614035
.\Data\english (30995).txt,1,220,34,2,45,1.323529412,17,77.60941176,6.657647059
.\Data\english (7673).txt,1,969,168,6,227,1.351190476,28,64.10428571,11.27404762
.\Data\english (12882).txt,1,298,47,1,63,1.340425532,47,45.73,18.55702128
.\Data\english (14224).txt,1,931,177,10,193,1.09039548,17.7,96.62204237,4.179666667
.\Data\english (2361).txt,1,213,38,2,46,1.210526316,19,85.13947368,6.104210526
.\Data\english (19079).txt,1,855,136,6,162,1.191176471,22.66666667,83.05480392,7.305882353
.\Data\english (22294).txt,1,1039,180,10,200,1.111111111,18,94.565,4.541111111
.\Data\english (12203).txt,1,528,95,6,106,1.115789474,15.83333333,96.36837719,3.751315789
.\Data\english (19244).txt,1,440,73,4,95,1.301369863,18.25,78.21535959,6.883664384
.\Data\english (16392).txt,1,338,59,3,66,1.118644068,19.66666667,92.2360452,5.28
.\Data\english (24871).txt,1,461,68,3,80,1.176470588,22.66666667,84.29892157,7.132352941
.\Data\english (19989).txt,1,379,74,4,75,1.013513514,18.5,102.3142568,3.584459459
.\Data\english (29311).txt,1,667,110,6,143,1.3,18.33333333,78.24666667,6.9
.\Data\english (16420).txt,1,766,132,9,144,1.090909091,14.66666667,99.65742424,3.002727273
.\Data\Korea  (5972).txt,0,295,47,5,60,1.276595745,9.4,89.294,3.139829787
.\Data\english (29292).txt,1,341,60,7,60,1,8.571428571,113.535,-0.447142857
.\Data\Korea  (8392).txt,0,458,70,10,69,0.985714286,7,116.3385714,-1.228571429
.\Data\english (30009).txt,1,404,50,4,54,1.08,12.5,102.7795,2.029
.\Data\english (27960).txt,1,329,55,2,71,1.290909091,27.5,69.71159091,10.36772727
.\Data\english (10082).txt,1,802,140,4,151,1.078571429,35,80.06285714,10.78714286
.\Data\english (3999).txt,1,305,58,2,61,1.051724138,29,88.42413793,8.130344828
.\Data\Korea  (2821).txt,0,333,65,9,51,0.784615385,7.222222222,133.1259829,-3.514871795
.\Data\Korea  (2759).txt,0,625,118,10,120,1.016949153,11.8,108.8241017,1.012
.\Data\Korea  (5883).txt,0,509,95,8,93,0.978947368,11.875,111.9629276,0.592828947
.\Data\english (20307).txt,1,600,113,6,113,1,18.83333333,103.1191667,3.555
.\Data\english (30015).txt,1,229,37,2,46,1.243243243,18.5,82.87912162,6.29527027
.\Data\Korea  (9929).txt,0,221,44,5,35,0.795454545,8.8,130.6075455,-2.771636364
.\Data\english (17785).txt,1,626,122,6,130,1.06557377,20.33333333,96.04912568,4.913770492
.\Data\english (22778).txt,1,377,59,2,90,1.525423729,29.5,47.84165254,13.915
.\Data\english (17125).txt,1,839,141,6,192,1.361702128,23.5,67.7825,9.643085106
.\Data\english (13990).txt,1,668,98,7,153,1.56122449,14,60.54540816,8.29244898
.\Data\english (19179).txt,1,246,40,1,62,1.55,40,35.105,18.3
.\Data\english (23962).txt,1,519,97,2,130,1.340206186,48.5,44.2260567,19.13943299
.\Data\english (15548).txt,1,397,70,7,65,0.928571429,10,118.1278571,-0.732857143
.\Data\english (26843).txt,1,226,40,2,51,1.275,20,78.67,7.255
.\Data\Korea  (4263).txt,0,564,101,11,95,0.940594059,9.181818182,117.9411971,-0.910081008
.\Data\english (27615).txt,1,328,59,2,71,1.203389831,29.5,75.08572034,10.115
.\Data\english (7507).txt,1,242,44,3,49,1.113636364,14.66666667,97.73469697,3.270909091
.\Data\english (27234).txt,1,200,32,3,35,1.09375,10.66666667,103.4770833,1.47625
.\Data\Korea  (9318).txt,0,750,134,14,131,0.97761194,9.571428571,114.4140299,-0.321321962
.\Data\english (7973).txt,1,298,50,2,63,1.26,25,74.864,9.028
.\Data\Korea  (8907).txt,0,700,124,11,131,1.056451613,11.27272727,106.0173754,1.272492669
.\Data\english (16900).txt,1,293,46,3,56,1.217391304,15.33333333,88.28036232,4.755217391
.\Data\english (15675).txt,1,412,65,3,70,1.076923077,21.66666667,93.73564103,5.567692308
.\Data\english (14433).txt,1,1059,158,6,223,1.411392405,26.33333333,60.7028692,11.33443038
.\Data\english (15379).txt,1,425,73,4,73,1,18.25,103.71125,3.3275
.\Data\english (18216).txt,1,814,161,3,158,0.98136646,53.66666667,69.33973085,16.92012422
.\Data\english (14882).txt,1,619,113,4,126,1.115044248,28.25,83.82850664,8.585022124
.\Data\english (7782).txt,1,1258,211,8,300,1.421800948,26.375,59.78001481,11.47350118
.\Data\Korea  (537).txt,0,693,126,5,142,1.126984127,25.2,85.91414286,7.536412698
.\Data\english (14441).txt,1,640,120,4,143,1.191666667,30,75.57,10.17166667
.\Data\english (1735).txt,1,291,50,1,52,1.04,50,68.101,16.182
.\Data\english (24754).txt,1,324,48,4,50,1.041666667,12,106.53,1.381666667
.\Data\english (23880).txt,1,978,149,6,210,1.409395973,24.83333333,62.39426734,10.72587248
.\Data\Korea  (9077).txt,0,612,107,8,115,1.074766355,13.375,102.3341414,2.308492991
.\Data\english (12738).txt,1,387,61,3,85,1.393442623,20.33333333,68.31142077,8.782622951
.\Data\english (6441).txt,1,339,53,2,81,1.528301887,26.5,50.64316038,12.77896226
.\Data\english (31709).txt,1,344,45,3,56,1.244444444,15,86.33,4.944444444
.\Data\english (20392).txt,1,476,93,4,106,1.139784946,23.25,86.81044355,6.926962366
.\Data\english (9054).txt,1,296,53,3,61,1.150943396,17.66666667,91.53352201,4.881132075
.\Data\english (19797).txt,1,523,94,7,100,1.063829787,13.42857143,103.205,2.200334347
.\Data\english (15977).txt,1,278,41,2,56,1.365853659,20.5,70.47628049,8.522073171
.\Data\english (14805).txt,1,645,117,8,122,1.042735043,14.625,103.7752404,2.418023504
.\Data\english (317).txt,1,325,48,2,69,1.4375,24,60.8625,10.7325
.\Data\english (15181).txt,1,496,82,5,105,1.280487805,16.4,81.85973171,5.915756098
.\Data\english (10971).txt,1,234,35,2,56,1.6,17.5,53.7125,10.115
.\Data\english (24770).txt,1,695,99,3,132,1.333333333,33,60.54,13.01333333
.\Data\english (31360).txt,1,218,39,3,44,1.128205128,13,98.19384615,2.792820513
.\Data\english (932).txt,1,923,125,2,193,1.544,62.5,12.7751,27.0042
.\Data\english (12745).txt,1,380,65,3,74,1.138461538,21.66666667,88.52948718,6.293846154
.\Data\english (17106).txt,1,332,53,3,65,1.226415094,17.66666667,85.14861635,5.771698113
.\Data\english (29177).txt,1,208,29,1,50,1.724137931,29,31.53793103,16.06482759
.\Data\Korea  (5682).txt,0,546,99,9,96,0.96969697,11,113.6336364,0.142424242
.\Data\Korea  (1712).txt,0,324,57,4,63,1.105263158,14.25,98.86598684,3.009605263
.\Data\english (5196).txt,1,313,45,4,64,1.422222222,11.25,75.09625,5.579722222
.\Data\english (1896).txt,1,207,32,1,50,1.5625,32,42.1675,15.3275
.\Data\Korea  (6826).txt,0,620,115,14,103,0.895652174,8.214285714,122.7253261,-1.817732919
.\Data\english (4876).txt,1,682,117,4,154,1.316239316,29.25,65.79240385,11.34912393
.\Data\english (25848).txt,1,466,75,3,98,1.306666667,25,70.916,9.578666667
.\Data\english (24123).txt,1,649,95,5,109,1.147368421,19,90.48263158,5.358947368
.\Data\english (538).txt,1,687,97,4,140,1.443298969,24.25,60.11815722,10.89842784
.\Data\Korea  (9922).txt,0,460,75,9,77,1.026666667,8.333333333,111.5206667,-0.225333333
.\Data\english (2487).txt,1,426,59,3,78,1.322033898,19.66666667,75.02926554,7.68
.\Data\english (14392).txt,1,287,49,6,46,0.93877551,8.166666667,119.1254252,-1.32744898
.\Data\english (18839).txt,1,461,85,12,80,0.941176471,7.083333333,120.0218873,-1.721617647
.\Data\english (27132).txt,1,236,43,4,42,0.976744186,10.75,113.2911919,0.128081395
.\Data\english (24901).txt,1,1011,170,8,192,1.129411765,21.25,89.71801471,6.024558824
.\Data\Korea  (5905).txt,0,286,49,7,50,1.020408163,7,113.4034694,-0.819183673
.\Data\english (1656).txt,1,329,45,2,59,1.311111111,22.5,73.0775,8.656111111
.\Data\english (301).txt,1,506,81,4,112,1.382716049,20.25,69.30347222,8.623549383
.\Data\english (23449).txt,1,622,115,6,120,1.043478261,19.16666667,99.10257246,4.198043478
.\Data\Korea  (3004).txt,0,224,42,2,43,1.023809524,21,98.90571429,4.680952381
.\Data\english (3583).txt,1,201,24,2,16,0.666666667,12,138.255,-3.043333333
.\Data\english (24917).txt,1,670,121,6,133,1.099173554,20.16666667,93.37575069,5.245247934
.\Data\english (26751).txt,1,392,61,5,77,1.262295082,12.2,87.66183607,4.063081967
.\Data\english (12252).txt,1,379,67,4,73,1.089552239,16.75,97.6576306,3.799216418
.\Data\english (19056).txt,1,361,67,7,63,0.940298507,9.571428571,117.5707463,-0.761620469
.\Data\Korea  (5593).txt,0,453,86,9,87,1.011627907,9.555555556,111.5523902,0.073875969
.\Data\english (26341).txt,1,250,38,2,54,1.421052632,19,67.32894737,8.588421053
.\Data\english (13544).txt,1,511,74,2,125,1.689189189,37,26.37459459,18.77243243
.\Data\english (25285).txt,1,391,61,2,80,1.31147541,30.5,64.92668033,11.78040984
.\Data\english (19054).txt,1,829,152,18,124,0.815789474,8.444444444,129.2480994,-2.670350877
.\Data\Korea  (7996).txt,0,448,83,9,79,0.951807229,9.222222222,116.9515529,-0.762008032
.\Data\english (31761).txt,1,258,43,2,39,0.906976744,21.5,108.2822674,3.497325581
.\Data\english (16836).txt,1,241,45,4,52,1.155555556,11.25,97.65625,2.433055556
.\Data\english (2888).txt,1,242,35,1,57,1.628571429,35,33.53285714,17.27714286
.\Data\english (9455).txt,1,449,76,3,83,1.092105263,25.33333333,88.7295614,7.176842105
.\Data\english (22125).txt,1,541,102,3,109,1.068627451,34,81.91911765,10.27980392
.\Data\english (16494).txt,1,533,90,4,95,1.055555556,22.5,94.6975,5.640555556
.\Data\english (28849).txt,1,278,49,3,52,1.06122449,16.33333333,100.4770748,3.30244898
.\Data\english (17705).txt,1,412,76,10,66,0.868421053,7.6,125.6525789,-2.378631579
.\Data\Korea  (3454).txt,0,756,119,14,122,1.025210084,8.5,111.4747269,-0.177521008
.\Data\english (23275).txt,1,576,106,7,116,1.094339623,15.14285714,98.88386792,3.228921833
.\Data\english (5694).txt,1,205,30,1,34,1.133333333,30,80.505,9.483333333
.\Data\Korea  (6275).txt,0,439,71,7,73,1.028169014,10.14285714,109.5569014,0.498108652
.\Data\Korea  (8965).txt,0,764,143,15,134,0.937062937,9.533333333,117.8831422,-0.814657343
.\Data\english (5428).txt,1,542,95,4,120,1.263157895,23.75,75.86559211,8.577763158
.\Data\english (16970).txt,1,211,32,2,39,1.21875,16,87.48875,5.03125
.\Data\english (749).txt,1,656,109,3,127,1.165137615,36.33333333,71.38602446,12.32862385
.\Data\Korea  (7986).txt,0,209,37,5,38,1.027027027,7.4,112.4375135,-0.585081081
.\Data\english (27093).txt,1,232,37,2,36,0.972972973,18.5,105.7439865,3.106081081
.\Data\english (8742).txt,1,427,65,7,103,1.584615385,9.285714286,63.35153846,6.72989011
.\Data\english (18862).txt,1,402,66,3,68,1.03030303,22,97.34136364,5.147575758
.\Data\english (527).txt,1,623,101,4,156,1.544554455,25.25,50.53694307,12.48324257
.\Data\english (11306).txt,1,1019,158,8,204,1.291139241,19.75,77.55837025,7.347943038
.\Data\english (6995).txt,1,488,80,3,90,1.125,26.66666667,84.59333333,8.085
.\Data\english (6565).txt,1,534,88,4,109,1.238636364,22,79.71636364,7.605909091
.\Data\english (14104).txt,1,212,41,2,43,1.048780488,20.5,97.30067073,4.780609756
.\Data\english (3757).txt,1,316,59,6,60,1.016949153,9.833333333,110.8202684,0.245
.\Data\english (6740).txt,1,271,42,1,54,1.285714286,42,55.43357143,15.96142857
.\Data\english (27307).txt,1,211,33,5,44,1.333333333,6.6,87.336,2.717333333
.\Data\Korea  (1923).txt,0,567,116,10,112,0.965517241,11.6,113.3782414,0.327103448
.\Data\english (3907).txt,1,422,76,4,79,1.039473684,19,99.61052632,4.085789474
.\Data\english (21459).txt,1,559,107,4,111,1.037383178,26.75,91.92113318,7.083621495
.\Data\Korea  (3887).txt,0,619,103,11,108,1.048543689,9.363636364,108.624113,0.434633716
.\Data\english (30185).txt,1,467,80,8,93,1.1625,10,98.3375,2.0275
.\Data\english (26068).txt,1,1306,219,5,259,1.182648402,43.8,62.32594521,15.44725114
.\Data\english (30019).txt,1,231,38,2,45,1.184210526,19,87.36578947,5.793684211
.\Data\english (31164).txt,1,753,139,7,173,1.244604317,19.85714286,81.38647482,6.84061665
.\Data\english (9140).txt,1,358,64,4,62,0.96875,16,108.63875,2.08125
.\Data\english (5811).txt,1,336,60,1,80,1.333333333,60,33.135,23.54333333
.\Data\english (32870).txt,1,627,95,3,134,1.410526316,31.66666667,55.36280702,13.40421053
.\Data\english (16613).txt,1,371,63,6,60,0.952380952,10.5,115.6060714,-0.256904762
.\Data\english (4660).txt,1,277,39,1,62,1.58974359,39,32.75769231,18.37897436
.\Data\Korea  (3635).txt,0,603,102,7,100,0.980392157,14.57142857,109.1038235,1.661484594
.\Data\english (24751).txt,1,413,65,6,86,1.323076923,10.83333333,83.90685897,4.247307692
.\Data\english (14349).txt,1,386,69,7,68,0.985507246,9.857142857,113.456087,-0.116728778
.\Data\Korea  (5835).txt,0,792,123,13,149,1.211382114,9.461538462,94.74861163,2.394308943
.\Data\english (9121).txt,1,228,37,1,46,1.243243243,37,64.10162162,13.51027027
.\Data\english (18780).txt,1,627,113,5,131,1.159292035,22.6,85.81989381,6.903646018
.\Data\english (11074).txt,1,275,44,2,49,1.113636364,22,90.29136364,6.130909091
.\Data\english (15098).txt,1,781,149,8,146,0.979865772,18.625,105.0339807,3.236166107
.\Data\Korea  (4808).txt,0,354,63,8,58,0.920634921,7.875,120.9561607,-1.655257937
.\Data\english (2057).txt,1,374,59,1,99,1.677966102,59,4.994067797,27.22
.\Data\english (14477).txt,1,452,64,4,82,1.28125,16,82.20125,5.76875
.\Data\Korea  (5488).txt,0,479,83,9,94,1.13253012,9.222222222,101.6623963,1.370522088
.\Data\Korea  (7696).txt,0,247,45,6,37,0.822222222,7.5,129.6625,-2.962777778
.\Data\english (3418).txt,1,1265,231,16,240,1.038961039,14.4375,104.2848336,2.30036526
.\Data\english (24762).txt,1,203,40,1,48,1.2,40,64.715,14.17
.\Data\Korea  (6385).txt,0,406,70,8,63,0.9,8.75,121.81375,-1.5575
.\Data\english (19518).txt,1,874,172,6,175,1.01744186,28.66666667,91.66275194,7.595813953
.\Data\english (9769).txt,1,505,83,3,114,1.373493976,27.66666667,62.55574297,11.40722892
.\Data\english (9582).txt,1,548,91,3,123,1.351648352,30.33333333,61.69721612,12.18945055
.\Data\english (4691).txt,1,957,186,13,189,1.016129032,14.30769231,106.3481762,1.980322581
.\Data\english (3537).txt,1,1141,210,11,209,0.995238095,19.09090909,103.2605844,3.599264069
.\Data\english (19805).txt,1,833,148,7,172,1.162162162,21.14285714,87.05608108,6.369227799
.\Data\english (6118).txt,1,473,79,9,99,1.253164557,8.777777778,91.90783404,2.620675105
.\Data\english (11572).txt,1,226,40,9,37,0.925,4.444444444,124.0688889,-2.941666667
.\Data\english (19718).txt,1,477,74,7,91,1.22972973,10.57142857,92.06986486,3.043667954
.\Data\english (11225).txt,1,293,49,2,62,1.265306122,24.5,74.92260204,8.895612245
.\Data\english (15473).txt,1,209,31,1,50,1.612903226,31,38.9183871,15.53225806
.\Data\english (11683).txt,1,522,91,4,113,1.241758242,22.75,78.69100275,7.935247253
.\Data\english (2172).txt,1,213,38,2,40,1.052631579,19,98.49736842,4.241052632
.\Data\english (29875).txt,1,605,91,5,147,1.615384615,18.2,51.70046154,10.56953846
.\Data\english (23341).txt,1,371,68,4,66,0.970588235,17,107.4682353,2.492941176
.\Data\english (9787).txt,1,1031,180,5,212,1.177777778,36,70.655,12.34777778
.\Data\Korea  (6162).txt,0,505,85,6,86,1.011764706,14.16666667,106.8605392,1.873823529
.\Data\english (7165).txt,1,521,81,4,118,1.456790123,20.25,63.03680556,9.497623457
.\Data\english (3782).txt,1,699,143,7,132,0.923076923,20.42857143,108.0076923,3.269450549
.\Data\english (26917).txt,1,240,36,1,51,1.416666667,36,50.445,15.16666667
.\Data\english (8305).txt,1,309,58,1,63,1.086206897,58,56.07189655,19.84724138
.\Data\english (34817).txt,1,474,91,7,95,1.043956044,13,105.3213187,1.798681319
.\Data\english (7022).txt,1,593,97,5,100,1.030927835,19.4,99.92750515,4.140948454
.\Data\english (12410).txt,1,294,49,2,55,1.12244898,24.5,87.00831633,7.209897959
.\Data\english (22379).txt,1,1280,224,14,235,1.049107143,16,101.8405357,3.029464286
.\Data\Korea  (9632).txt,0,689,115,9,109,0.947826087,12.77777778,113.6794686,0.577681159
.\Data\english (1255).txt,1,217,35,1,46,1.314285714,35,60.12142857,13.56857143
.\Data\Korea  (8794).txt,0,673,115,8,156,1.356521739,14.375,77.48263587,6.023206522
.\Data\english (1466).txt,1,679,99,4,132,1.333333333,24.75,68.91375,9.795833333
.\Data\english (28021).txt,1,421,83,2,98,1.180722892,41.5,64.82334337,14.52753012
.\Data\english (1016).txt,1,424,58,2,90,1.551724138,29,46.12413793,14.03034483
.\Data\english (17339).txt,1,507,99,7,108,1.090909091,14.14285714,100.1890909,2.798441558
.\Data\english (27565).txt,1,853,135,5,191,1.414814815,27,59.73666667,11.63481481
.\Data\english (31915).txt,1,314,46,1,64,1.391304348,46,42.44065217,18.7673913
.\Data\english (8836).txt,1,548,92,4,106,1.152173913,23,86.01608696,6.975652174
.\Data\english (26017).txt,1,662,123,8,138,1.12195122,15.375,96.31230183,3.64527439
.\Data\english (28111).txt,1,335,61,2,61,1,30.5,91.2775,8.105
.\Data\english (34368).txt,1,1247,191,9,245,1.282722513,21.22222222,76.77611984,7.822792321
.\Data\english (22242).txt,1,1138,204,10,242,1.18627451,20.4,85.77017647,6.364039216
.\Data\english (24934).txt,1,322,57,4,59,1.035087719,14.25,104.8028289,2.181535088
.\Data\english (1801).txt,1,802,141,4,190,1.34751773,35.25,57.05625,14.05820922
.\Data\english (27647).txt,1,349,48,4,67,1.395833333,12,76.5675,5.560833333
.\Data\Korea  (4725).txt,0,625,97,9,121,1.24742268,10.77777778,90.36359679,3.332920962
.\Data\english (32026).txt,1,291,42,2,45,1.071428571,21,94.87714286,5.242857143
.\Data\english (14466).txt,1,2457,460,20,501,1.089130435,23,91.34956522,6.23173913
.\Data\english (14551).txt,1,295,48,4,59,1.229166667,12,90.6675,3.594166667
.\Data\english (2975).txt,1,283,38,2,59,1.552631579,19,56.19736842,10.14105263
.\Data\english (2009).txt,1,206,33,1,58,1.757575758,33,24.64909091,18.01939394
.\Data\Korea  (8134).txt,0,766,138,10,146,1.057971014,13.8,103.3236522,2.276057971
.\Data\english (9149).txt,1,567,90,5,107,1.188888889,18,87.985,5.458888889
.\Data\english (6681).txt,1,839,123,6,160,1.300813008,20.5,75.97871951,7.754593496
.\Data\english (16272).txt,1,381,61,7,70,1.147540984,8.714285714,100.9080328,1.349555035
.\Data\english (18886).txt,1,547,104,6,116,1.115384615,17.33333333,94.88012821,4.331538462
.\Data\english (12578).txt,1,391,63,2,64,1.015873016,31.5,88.91964286,8.682301587
.\Data\english (32591).txt,1,252,40,4,35,0.875,10,122.66,-1.365
.\Data\english (34469).txt,1,405,63,2,83,1.317460317,31.5,63.40535714,12.24103175
.\Data\Korea  (2714).txt,0,655,116,12,121,1.043103448,9.666666667,108.7767816,0.48862069
.\Data\english (28874).txt,1,730,109,7,135,1.23853211,15.57142857,86.25018349,5.097536042
.\Data\english (12371).txt,1,483,93,4,97,1.043010753,23.25,94.99754032,5.785026882
.\Data\english (13101).txt,1,483,89,3,111,1.247191011,29.66666667,71.21097378,10.69685393
.\Data\Korea  (605).txt,0,584,95,13,101,1.063157895,7.307692308,109.4745344,-0.194736842
.\Data\english (25933).txt,1,1075,193,5,248,1.284974093,38.6,58.94719171,14.6266943
.\Data\Korea  (7018).txt,0,744,126,13,152,1.206349206,9.692307692,94.94016484,2.424920635
.\Data\Korea  (8514).txt,0,311,55,8,53,0.963636364,6.875,118.3332386,-1.537840909
.\Data\english (2390).txt,1,528,98,5,110,1.12244898,19.6,91.98181633,5.298897959
.\Data\english (2457).txt,1,263,51,2,58,1.137254902,25.5,84.74073529,7.774607843
.\Data\english (11449).txt,1,549,101,9,83,0.821782178,11.22222222,125.9216722,-1.51630363
.\Data\english (2696).txt,1,832,113,5,174,1.539823009,22.6,53.62697345,11.3939115
.\Data\Korea  (6768).txt,0,577,96,12,86,0.895833333,8,122.9275,-1.899166667
.\Data\english (6847).txt,1,512,86,5,102,1.186046512,17.2,89.03746512,5.113348837
.\Data\english (28191).txt,1,764,120,7,131,1.091666667,17.14285714,97.08,3.977380952
.\Data\english (3691).txt,1,430,70,4,89,1.271428571,17.5,81.50964286,6.237857143
.\Data\english (18545).txt,1,455,85,5,90,1.058823529,17,100.0035294,3.534117647
.\Data\english (5268).txt,1,600,104,6,116,1.115384615,17.33333333,94.88012821,4.331538462
.\Data\Korea  (7315).txt,0,553,100,12,75,0.75,8.333333333,134.9266667,-3.49
.\Data\english (12761).txt,1,349,52,3,68,1.307692308,17.33333333,78.61089744,6.600769231
.\Data\english (17889).txt,1,293,61,6,59,0.967213115,10.16666667,114.6896038,-0.211885246
.\Data\english (24058).txt,1,987,198,10,217,1.095959596,19.8,94.01981818,5.064323232
.\Data\english (8641).txt,1,380,68,5,91,1.338235294,13.6,79.81629412,5.505176471
.\Data\Korea  (3069).txt,0,899,152,13,184,1.210526316,11.69230769,92.55678138,3.254210526
.\Data\Korea  (6579).txt,0,292,50,6,42,0.84,8.333333333,127.3126667,-2.428
.\Data\english (14930).txt,1,375,60,2,56,0.933333333,30,97.425,7.123333333
.\Data\english (16280).txt,1,597,103,4,135,1.310679612,25.75,69.81525485,9.918519417
.\Data\english (14918).txt,1,496,71,3,79,1.112676056,23.66666667,88.68093897,6.769577465
.\Data\english (19125).txt,1,864,159,6,173,1.088050314,26.5,87.8884434,7.583993711
.\Data\english (12524).txt,1,232,35,1,41,1.171428571,35,72.20714286,11.88285714
.\Data\english (20690).txt,1,225,41,4,47,1.146341463,10.25,99.4507622,1.934329268
.\Data\english (5488).txt,1,355,63,4,58,0.920634921,15.75,112.9630357,1.415992063
.\Data\english (1763).txt,1,233,38,2,53,1.394736842,19,69.55526316,8.277894737
.\Data\english (26502).txt,1,1108,178,12,232,1.303370787,14.83333333,81.51399813,5.574775281
.\Data\english (6030).txt,1,508,104,6,107,1.028846154,17.33333333,102.2012821,3.310384615
.\Data\english (28351).txt,1,373,68,5,63,0.926470588,13.6,114.6515882,0.646352941
.\Data\english (3695).txt,1,491,82,3,111,1.353658537,27.33333333,64.57215447,11.04317073
.\Data\english (18357).txt,1,439,83,5,81,0.975903614,16.6,107.4245542,2.399662651
.\Data\english (15537).txt,1,271,46,2,56,1.217391304,23,80.49869565,7.745217391
.\Data\english (31123).txt,1,375,72,3,78,1.083333333,24,90.825,6.553333333
.\Data\english (19833).txt,1,791,152,6,172,1.131578947,25.33333333,85.39008772,7.642631579
.\Data\english (58).txt,1,280,41,2,68,1.658536585,20.5,45.71530488,11.97573171
.\Data\english (29291).txt,1,314,49,3,57,1.163265306,16.33333333,91.84442177,4.506530612
.\Data\english (19582).txt,1,1008,190,9,203,1.068421053,21.11111111,95.01880117,5.250701754
.\Data\english (26958).txt,1,286,48,1,66,1.375,48,41.79,19.355
.\Data\english (20963).txt,1,746,126,10,106,0.841269841,12.6,122.8745714,-0.749015873
.\Data\english (707).txt,1,299,37,2,42,1.135135135,18.5,92.02506757,5.019594595
.\Data\Korea  (4501).txt,0,577,102,14,100,0.980392157,7.285714286,116.4988235,-1.179943978
.\Data\english (34137).txt,1,254,49,2,51,1.040816327,24.5,93.91443878,6.246632653
.\Data\Korea  (6971).txt,0,622,108,14,92,0.851851852,7.714285714,126.9383333,-2.52957672
.\Data\english (18078).txt,1,980,175,10,208,1.188571429,17.5,88.51935714,5.260142857
.\Data\english (31667).txt,1,653,113,5,134,1.185840708,22.6,83.57387611,7.216920354
.\Data\Korea  (4409).txt,0,474,88,14,75,0.852272727,6.285714286,128.3527273,-3.081753247
.\Data\Korea  (7749).txt,0,318,53,8,42,0.79245283,6.625,133.0691156,-3.655306604
.\Data\english (4867).txt,1,1374,216,10,271,1.25462963,21.6,78.76933333,7.63862963
.\Data\english (30252).txt,1,500,76,5,83,1.092105263,15.2,99.01489474,3.224842105
